JNR	DYRNR	MATR	BAKTFUND	DYREART	PRV_DATO	CHR_NR	AKTVNR	SEKTION	EPINR	SYSBEM	ANALYSE	region
A154781	1	766		81	05JAN2001:00:00:00	10375	5133	1fj	2		ca-772	R7
A154783	1	766		81	05JAN2001:00:00:00	10307	5133	1fj	2		ca-772	R3
A155123	1	766		81	12JAN2001:00:00:00	10434	5133	1fj	4		ca-772	R3
A155092	1	766		81	12JAN2001:00:00:00	10169	5133	1fj	2		ca-772	R4
A155088	1	766		81	12JAN2001:00:00:00	10307	5133	1fj	3		ca-772	R3
A154258	1	766		89	29DEC2000:00:00:00	10285	5133	1fj	NA			NA
A155099	1	766		81	11JAN2001:00:00:00	10537	5133	1fj	1		ca-772	R4
A80575	1	766		89	15DEC2000:00:00:00	10527	5133	1fj	NA			NA
A80973	1	766		89	20DEC2000:00:00:00	10254	5133	1fj	NA			R6
A155107	1	766		81	15JAN2001:00:00:00	10453	5133	1fj	1		ca-772	R5
A155291	1	766		81	12JAN2001:00:00:00	10526	5133	1fj	1		ca-772	R3
A155295	1	766		81	15JAN2001:00:00:00	10226	5133	1fj	13		ca-772	NA
A155430	1	766		81	18JAN2001:00:00:00	10419	5133	1fj	1		ca-772	R1
A155421	1	766		81	18JAN2001:00:00:00	10603	5133	1fj	4		ca-772	R3
A155400	1	766		81	16JAN2001:00:00:00	10279	5133	1fj	2		ca-772	R6
A155434	1	766		81	16JAN2001:00:00:00	10387	5133	1fj	1		ca-772	R1
A155389	1	766		81	17JAN2001:00:00:00	10152	5133	1fj	2		ca-772	R2
A155567	1	766		81	22JAN2001:00:00:00	10226	5133	1fj	12		ca-772	NA
A155600	1	766		81	19JAN2001:00:00:00	10227	5133	1fj	2		ca-772	R1
A155569	1	766		81	19JAN2001:00:00:00	10233	5133	1fj	2		ca-772	R6
A155594	1	766		81	22JAN2001:00:00:00	10146	5133	1fj	2		ca-772	R3
A155573	1	766		81	19JAN2001:00:00:00	10233	5133	1fj	6		ca-772	R6
A100325	1	21		2	23JAN2001:00:00:00	1	5121	1pv	NA		pv-camp	NA
A155892	1	766		81	25JAN2001:00:00:00	10441	5133	1fj	2		ca-772	R3
A155908	1	766		81	22JAN2001:00:00:00	10211	5133	1fj	6		ca-772	R1
A155872	1	766		81	25JAN2001:00:00:00	10248	5133	1fj	3		ca-772	R8
A155828	1	766		81	25JAN2001:00:00:00	10594	5133	1fj	1		ca-772	R3
A155831	1	766		81	24JAN2001:00:00:00	10151	5133	1fj	2		ca-772	R3
A155839	1	766		81	23JAN2001:00:00:00	10222	5133	1fj	3		ca-772	R2
A155838	1	766		81	25JAN2001:00:00:00	10239	5133	1fj	2		ca-772	R6
A156035	1	766		81	29JAN2001:00:00:00	10666	5133	1fj	1		ca-772	R7
A156038	1	766		81	29JAN2001:00:00:00	10146	5133	1fj	2		ca-772	R3
A156039	1	766		81	29JAN2001:00:00:00	10146	5133	1fj	2		ca-772	R3
A156067	1	766		81	26JAN2001:00:00:00	10529	5133	1fj	2		ca-772	R7
A156033	1	766		81	26JAN2001:00:00:00	10126	5133	1fj	2		ca-772	R2
A156071	1	766		81	26JAN2001:00:00:00	10101	5133	1fj	1		ca-772	R2
A156057	1	766		81	29JAN2001:00:00:00	10077	5133	1fj	5		ca-772	R2
A100127	1	21		2	05JAN2001:00:00:00	1	5121	1pv	NA		pv-camp	NA
A100103	1	210		43	02JAN2001:00:00:00	1	5126	1pv	NA		pv-camp	NA
A156414	1	766		81	31JAN2001:00:00:00	10111	5133	1fj	3		ca-772	R5
A76694	1	772		88	26OCT2000:00:00:00	1	5131	1fj	NA			NA
A76694	2	772		88	26OCT2000:00:00:00	1	5131	1fj	NA			NA
A77495	1	772	camp	88	07NOV2000:00:00:00	1	5131	1fj	NA			NA
A76405	1	772		98	20OCT2000:00:00:00	1	5131	1fj	NA			NA
A156380	1	766		81	31JAN2001:00:00:00	10160	5133	1fj	2		ca-772	R8
A156350	1	766		81	01FEB2001:00:00:00	10176	5133	1fj	2		ca-772	R3
A156395	1	766		81	31JAN2001:00:00:00	10098	5133	1fj	1		ca-772	R3
A156404	1	766		83	01FEB2001:00:00:00	10069	5133	1fj	NA		ca-772	R8
A156386	1	766		81	29JAN2001:00:00:00	10410	5133	1fj	3		ca-772	R1
A155458	1	772		89	17JAN2001:00:00:00	10288	5133	1fj	NA		ca-772	NA
A155463	1	772		89	16JAN2001:00:00:00	10288	5133	1fj	NA		ca-772	NA
A155465	1	772		89	18JAN2001:00:00:00	10032	5133	1fj	NA		ca-772	R3
A156421	1	766		89	31JAN2001:00:00:00	10284	5133	1fj	NA		ca-772	NA
A155606	1	766		81	22JAN2001:00:00:00	10288	5133	1fj	7		ca-772	NA
A154994	1	772		89	10JAN2001:00:00:00	10286	5133	1fj	NA		ca-772	NA
A156422	1	766		89	31JAN2001:00:00:00	10284	5133	1fj	NA		ca-772	NA
A155920	1	766		89	24JAN2001:00:00:00	10288	5133	1fj	NA		ca-772	NA
A100378	1	21		1	31JAN2001:00:00:00	1	5121	1pv	NA		pv-camp	NA
A156553	1	766		81	01FEB2001:00:00:00	10281	5133	1fj	1		ca-772	R6
A156549	1	766		81	01FEB2001:00:00:00	10251	5133	1fj	9		ca-772	R2
A79718	1	772	camp	81	04DEC2000:00:00:00	1	5131	1fj	6			NA
A100395	1	210		55	02FEB2001:00:00:00	1	5121	1pv	NA		pv-camp	NA
A155278	1	772	camp	1	16JAN2001:00:00:00	1	5334	1fj	NA		fj-camp	NA
A156834	1	766		81	08FEB2001:00:00:00	10089	5133	1fj	7		ca-772	NA
A156800	1	766		81	02FEB2001:00:00:00	10545	5133	1fj	2		ca-772	NA
A156860	1	766		81	07FEB2001:00:00:00	10164	5133	1fj	1		ca-772	R5
A154594	1	766		81	05JAN2001:00:00:00	10625	5133	1fj	2		ca-772	R1
A156842	1	766		81	06FEB2001:00:00:00	10202	5133	1fj	3		ca-772	R5
A25644	1	766		81	08DEC2000:00:00:00	10215	5338	res	1			R8
A25642	1	766		81	11DEC2000:00:00:00	10304	5338	res	1			R7
A25623	1	766		81	07DEC2000:00:00:00	10076	5338	res	1			R5
A25694	1	766		81	21DEC2000:00:00:00	10243	5338	res	5			R3
A25681	1	766		81	15DEC2000:00:00:00	10384	5338	res	2			R1
A2334	1	21		94	05DEC2000:00:00:00	1	5121	1pv	NA			NA
A80938	1	766		81	19DEC2000:00:00:00	10181	5133	1fj	1			R3
A77474	1	766		81	06NOV2000:00:00:00	10200	5133	1fj	3			R2
A77478	1	766		81	03NOV2000:00:00:00	10005	5133	1fj	2			R6
A77480	1	766		81	03NOV2000:00:00:00	10337	5133	1fj	1			R3
A77434	1	766		81	03NOV2000:00:00:00	10485	5133	1fj	3			R5
A2183	1	210		93	07NOV2000:00:00:00	1	5121	1pv	NA			NA
A77812	1	766		81	09NOV2000:00:00:00	10181	5133	1fj	2			R3
A77833	1	766		81	08NOV2000:00:00:00	10446	5133	1fj	1			R3
A77972	1	766		81	10NOV2000:00:00:00	10275	5133	1fj	8			R6
A77315	1	766		81	01NOV2000:00:00:00	10597	5133	1fj	1			R6
A77339	1	766		81	31OCT2000:00:00:00	10243	5133	1fj	4			R3
A77327	1	766		81	01NOV2000:00:00:00	10595	5133	1fj	7			NA
A2198	1	21		1	09NOV2000:00:00:00	1	5121	1pv	NA			NA
A2198	2	21		1	09NOV2000:00:00:00	1	5121	1pv	NA			NA
A2187	1	21		1	08NOV2000:00:00:00	1	5121	1pv	NA			NA
A78345	1	766		81	15NOV2000:00:00:00	10196	5133	1fj	1			R3
A78396	1	766		81	15NOV2000:00:00:00	10434	5133	1fj	3			R3
A77003	2	772		88	30OCT2000:00:00:00	1	5131	1fj	NA			NA
A77003	1	772		88	30OCT2000:00:00:00	1	5131	1fj	NA			NA
A25114	1	766		81	14AUG2000:00:00:00	10247	5338	res	2			R2
A25301	1	766		81	25SEP2000:00:00:00	10187	5338	res	1			R8
A25466	1	766		81	27OCT2000:00:00:00	10592	5338	res	1			R3
A25081	1	766		81	04AUG2000:00:00:00	10015	5338	res	1			NA
A24997	1	766		81	17JUL2000:00:00:00	10374	5338	res	1			R5
A25053	1	766		81	31JUL2000:00:00:00	10537	5338	res	1			R4
A25018	1	766		81	21JUL2000:00:00:00	10595	5338	res	5			NA
A24943	1	766		81	30JUN2000:00:00:00	10091	5338	res	1			R3
A25404	1	766		81	20OCT2000:00:00:00	10098	5338	res	1			R3
A25407	1	766		81	23OCT2000:00:00:00	10103	5338	res	1			NA
A25417	1	766		81	20OCT2000:00:00:00	10176	5338	res	1			R3
A25377	1	766		81	10OCT2000:00:00:00	10302	5338	res	3			R4
A25294	1	766		81	25SEP2000:00:00:00	10554	5338	res	2			R1
A25282	1	766		81	22SEP2000:00:00:00	10416	5338	res	3			R1
A25298	1	766		81	22SEP2000:00:00:00	10140	5338	res	3			R4
A25062	1	766		81	28JUL2000:00:00:00	10446	5338	res	1			R3
A25396	1	766		81	13OCT2000:00:00:00	10197	5338	res	6			R3
A25259	1	766		81	15SEP2000:00:00:00	10352	5338	res	2			R1
A77487	1	766		89	06NOV2000:00:00:00	10145	5133	1fj	NA			NA
A78552	1	766		81	17NOV2000:00:00:00	10205	5133	1fj	1			R2
A78563	1	766		81	20NOV2000:00:00:00	10560	5133	1fj	2			R8
A78586	1	766		81	20NOV2000:00:00:00	10434	5133	1fj	2			R3
A78575	1	766		81	16NOV2000:00:00:00	10553	5133	1fj	6			R1
A2085	8	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A2085	4	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A2085	5	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A2085	6	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A2085	2	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A2085	1	210		93	24OCT2000:00:00:00	1	5121	1pv	NA			NA
A78866	1	766		81	22NOV2000:00:00:00	10119	5133	1fj	1			R2
A78889	1	766		81	22NOV2000:00:00:00	10567	5133	1fj	1			R7
A78891	1	766		81	22NOV2000:00:00:00	10567	5133	1fj	3			R7
A79067	1	766		81	27NOV2000:00:00:00	10239	5133	1fj	1			R6
A79038	1	766		81	24NOV2000:00:00:00	10233	5133	1fj	6			R6
A79035	1	766		81	24NOV2000:00:00:00	10233	5133	1fj	3			R6
A2303	1	21		1	28NOV2000:00:00:00	1	5121	1pv	NA			NA
A2303	2	21		1	28NOV2000:00:00:00	1	5121	1pv	NA			NA
A79242	1	766		81	28NOV2000:00:00:00	10520	5133	1fj	2			R4
A79245	1	766		81	24NOV2000:00:00:00	10545	5133	1fj	2			NA
A2310	1	21		2	29NOV2000:00:00:00	1	5121	1pv	NA			NA
A79420	1	766		81	30NOV2000:00:00:00	10204	5133	1fj	1			NA
A79355	1	766		81	28NOV2000:00:00:00	10178	5133	1fj	3			NA
A79356	1	766		81	29NOV2000:00:00:00	10178	5133	1fj	3			NA
A79362	1	766		81	30NOV2000:00:00:00	10255	5133	1fj	1			R5
A79411	1	766		81	29NOV2000:00:00:00	10666	5133	1fj	1			R7
A79369	1	766		81	27NOV2000:00:00:00	10444	5133	1fj	2			R3
A79357	1	766		81	30NOV2000:00:00:00	10166	5133	1fj	2			NA
A2326	1	21		1	01DEC2000:00:00:00	1	5121	1pv	NA			NA
A79578	1	766		81	01DEC2000:00:00:00	10121	5133	1fj	4			R8
A77950	1	772		88	13NOV2000:00:00:00	1	5131	1fj	NA			NA
A2293	1	21		2	27NOV2000:00:00:00	1	5121	1pv	NA			NA
A79883	1	766		81	06DEC2000:00:00:00	10621	5133	1fj	1			R1
A79919	1	766		81	05DEC2000:00:00:00	10121	5133	1fj	1			R8
A79902	1	766		81	06DEC2000:00:00:00	10045	5133	1fj	1			R5
A25481	1	766		81	03NOV2000:00:00:00	10203	5338	res	1			R3
A25482	1	766		81	03NOV2000:00:00:00	10595	5338	res	5			NA
A25488	1	766		81	31OCT2000:00:00:00	10165	5338	res	1			R5
A25509	1	766		81	13NOV2000:00:00:00	10247	5338	res	5			R2
A25506	1	766		81	10NOV2000:00:00:00	10561	5338	res	1			R8
A25512	1	766		81	10NOV2000:00:00:00	10116	5338	res	2			NA
A78940	1	766		89	22NOV2000:00:00:00	10363	5133	1fj	NA			R2
A79427	1	766		89	28NOV2000:00:00:00	10557	5133	1fj	NA			R2
A78937	1	766		89	21NOV2000:00:00:00	10424	5133	1fj	NA			R1
A78938	1	766		89	21NOV2000:00:00:00	10287	5133	1fj	NA			NA
A80064	1	766		81	08DEC2000:00:00:00	10094	5133	1fj	3			R7
A80062	1	766		81	11DEC2000:00:00:00	10332	5133	1fj	3			R3
A80063	1	766		81	08DEC2000:00:00:00	10094	5133	1fj	2			R7
A79912	1	766		81	07DEC2000:00:00:00	10647	5133	1fj	2			R8
A80039	1	766		81	11DEC2000:00:00:00	10641	5133	1fj	3			R8
A80336	1	766		81	13DEC2000:00:00:00	10531	5133	1fj	9			R5
A80370	1	766		81	12DEC2000:00:00:00	10117	5133	1fj	4			R6
A80369	1	766		81	12DEC2000:00:00:00	10117	5133	1fj	3			R6
A80353	1	766		81	13DEC2000:00:00:00	10127	5133	1fj	5			R4
A80240	1	766		83	12NOV2000:00:00:00	10627	5133	1fj	NA			R6
A80328	1	766		81	14DEC2000:00:00:00	10168	5133	1fj	2			R2
A80326	1	766		81	13DEC2000:00:00:00	10410	5133	1fj	2			R1
A80377	1	766		81	13DEC2000:00:00:00	10094	5133	1fj	3			R7
A80378	1	766		81	14DEC2000:00:00:00	10094	5133	1fj	4			R7
A80318	1	766		81	13DEC2000:00:00:00	10224	5133	1fj	1			R5
A80383	1	766		81	12DEC2000:00:00:00	10185	5133	1fj	1			R5
A80335	1	766		81	13DEC2000:00:00:00	10531	5133	1fj	5			R5
A80333	1	766		81	12DEC2000:00:00:00	10531	5133	1fj	4			R5
A80334	1	766		81	12DEC2000:00:00:00	10531	5133	1fj	5			R5
A2349	1	210		92	06DEC2000:00:00:00	1	5121	1pv	NA			NA
A80527	1	766		81	15DEC2000:00:00:00	10236	5133	1fj	2			NA
A80545	1	766		81	15DEC2000:00:00:00	10175	5133	1fj	3			R2
A80548	1	766		81	18DEC2000:00:00:00	10325	5133	1fj	1			R8
A80563	1	766		81	15DEC2000:00:00:00	10089	5133	1fj	5			NA
A80569	1	766		81	15DEC2000:00:00:00	10410	5133	1fj	3			R1
A80537	1	766		81	15DEC2000:00:00:00	10176	5133	1fj	2			R3
A2304	1	210		79	28NOV2000:00:00:00	1	5126	1pv	NA			NA
A77443	1	766		81	06NOV2000:00:00:00	10143	5133	1fj	4			R3
A71665	1	766		81	24AUG2000:00:00:00	10138	5133	1fj	2			NA
A71729	1	766		81	22AUG2000:00:00:00	10252	5133	1fj	3			R3
A71717	1	766		81	23AUG2000:00:00:00	10666	5133	1fj	2			R7
A1628	1	210		93	10AUG2000:00:00:00	1	5121	1pv	NA			NA
A71848	1	766		81	25AUG2000:00:00:00	10191	5133	1fj	1			NA
A1754	2	21		92	29AUG2000:00:00:00	1	5121	1pv	NA			NA
A72251	1	766		81	31AUG2000:00:00:00	10149	5133	1fj	1			R6
A1689	1	21		1	21AUG2000:00:00:00	1	5121	1pv	NA			NA
A1566	2	210		78	03AUG2000:00:00:00	1	5126	1pv	NA			NA
A71739	1	766		89	22AUG2000:00:00:00	10285	5133	1fj	NA			NA
A72494	1	766		81	01SEP2000:00:00:00	10236	5133	1fj	3			NA
A72502	1	766		81	01SEP2000:00:00:00	10266	5133	1fj	1			R6
A72488	1	766		81	01SEP2000:00:00:00	10371	5133	1fj	1			R1
A25129	4	664		10	22AUG2000:00:00:00	3	3413	res	NA			NA
A25129	5	664		10	22AUG2000:00:00:00	3	3413	res	NA			NA
A25169	1	664		10	25AUG2000:00:00:00	3	3413	res	NA			NA
A25169	2	664		10	25AUG2000:00:00:00	3	3413	res	NA			NA
A25169	3	664		10	25AUG2000:00:00:00	3	3413	res	NA			NA
A25169	4	664		10	25AUG2000:00:00:00	3	3413	res	NA			NA
A69180	1	772		98	24JUL2000:00:00:00	1	5131	1fj	NA			NA
A72152	1	772	camp	1	29AUG2000:00:00:00	1	5334	1fj	NA			NA
A72828	1	766		81	06SEP2000:00:00:00	10306	5133	1fj	8			R3
A72846	1	766		81	07SEP2000:00:00:00	10178	5133	1fj	1			NA
A72842	1	766		81	07SEP2000:00:00:00	10108	5133	1fj	1			R2
A72843	1	766		81	05SEP2000:00:00:00	10191	5133	1fj	1			NA
A60948	1	4		89	03APR2000:00:00:00	10034	5133	1fj	NA			NA
A73096	1	766		81	08SEP2000:00:00:00	10203	5133	1fj	1			R3
A73067	1	766		81	11SEP2000:00:00:00	10142	5133	1fj	1			R5
A73087	1	766		81	08SEP2000:00:00:00	10176	5133	1fj	2			R3
A1848	1	21		1	14SEP2000:00:00:00	1	5121	1pv	NA			NA
A73335	1	766		81	14SEP2000:00:00:00	10136	5133	1fj	1			R4
A73331	1	766		81	13SEP2000:00:00:00	10619	5133	1fj	2			R5
A73387	1	766		81	13SEP2000:00:00:00	10186	5133	1fj	3			R6
A73359	1	766		81	14SEP2000:00:00:00	10178	5133	1fj	3			NA
A73390	1	766		81	13SEP2000:00:00:00	10116	5133	1fj	6			NA
A73919	1	766		81	19SEP2000:00:00:00	1	5133	1fj	3			NA
A73894	1	766		81	19SEP2000:00:00:00	10178	5133	1fj	3			NA
A73813	1	766		81	18SEP2000:00:00:00	10247	5133	1fj	1			R2
A73937	1	766		81	20SEP2000:00:00:00	10477	5133	1fj	1			R3
A73904	1	766		81	20SEP2000:00:00:00	10416	5133	1fj	4			R1
A73815	1	766		81	18SEP2000:00:00:00	10214	5133	1fj	1			R5
A73918	1	766		81	20SEP2000:00:00:00	10219	5133	1fj	3			R3
A74101	1	766		81	22SEP2000:00:00:00	10137	5133	1fj	1			R5
A74097	1	766		81	25SEP2000:00:00:00	10554	5133	1fj	2			R1
A74456	1	766		81	28SEP2000:00:00:00	10233	5133	1fj	3			R6
A74492	1	766		81	25SEP2000:00:00:00	10434	5133	1fj	4			R3
A74495	1	766		81	28SEP2000:00:00:00	10160	5133	1fj	1			R8
A74508	1	766		81	27SEP2000:00:00:00	10081	5133	1fj	4			R5
A74459	1	766		81	28SEP2000:00:00:00	10375	5133	1fj	1			R7
A1932	1	21		1	28SEP2000:00:00:00	1	5121	1pv	NA			NA
A74467	1	766		81	26SEP2000:00:00:00	10226	5133	1fj	10			NA
A74664	1	766		81	29SEP2000:00:00:00	10574	5133	1fj	1			R6
A74677	1	766		81	28SEP2000:00:00:00	10471	5133	1fj	7			R5
A74661	1	766		81	02OCT2000:00:00:00	10535	5133	1fj	1			R1
A74699	1	766		81	29SEP2000:00:00:00	10377	5133	1fj	1			R5
A74698	1	766		81	02OCT2000:00:00:00	10372	5133	1fj	1			R5
A75038	1	766		81	05OCT2000:00:00:00	10625	5133	1fj	1			R1
A75117	1	766		81	04OCT2000:00:00:00	10526	5133	1fj	1			R3
A75090	1	766		81	03OCT2000:00:00:00	10226	5133	1fj	11			NA
A75051	1	766		83	02OCT2000:00:00:00	10578	5133	1fj	NA			R7
A75060	1	766		81	05OCT2000:00:00:00	10437	5133	1fj	NA			R3
A74711	1	766		89	29SEP2000:00:00:00	10145	5133	1fj	NA			NA
A74706	1	766		89	29SEP2000:00:00:00	10179	5133	1fj	NA			R7
A74709	1	766		89	02OCT2000:00:00:00	10031	5133	1fj	NA			R3
A75337	1	766		81	06OCT2000:00:00:00	10491	5133	1fj	2			NA
A75309	1	766		81	09OCT2000:00:00:00	10638	5133	1fj	1			R8
A75310	1	766		81	09OCT2000:00:00:00	10566	5133	1fj	1			R3
A75661	1	766		81	09OCT2000:00:00:00	10161	5133	1fj	2			R1
A75654	1	766		81	12OCT2000:00:00:00	10091	5133	1fj	1			R3
A75649	1	766		81	10OCT2000:00:00:00	10636	5133	1fj	2			R3
A75695	1	766		81	10OCT2000:00:00:00	10166	5133	1fj	3			NA
A75670	1	766		81	09OCT2000:00:00:00	10100	5133	1fj	7			R1
A1920	1	210		1	26SEP2000:00:00:00	1	5121	1pv	NA			NA
A2036	1	21		1	16OCT2000:00:00:00	1	5121	1pv	NA			NA
A1786	1	210		43	04SEP2000:00:00:00	1	5126	1pv	NA			NA
A75888	1	766		81	12OCT2000:00:00:00	10584	5133	1fj	2			R7
A76238	1	766		81	19OCT2000:00:00:00	10076	5133	1fj	1			R5
A76212	1	766		81	19OCT2000:00:00:00	10304	5133	1fj	2			R7
A75291	1	772		1	09OCT2000:00:00:00	1	5334	1fj	NA			NA
A76043	1	766		81	13OCT2000:00:00:00	10105	5133	1fj	1			NA
A76188	1	766		81	18OCT2000:00:00:00	10109	5133	1fj	1			R5
A76229	1	766		81	18OCT2000:00:00:00	10666	5133	1fj	1			R7
A76360	1	766		81	23OCT2000:00:00:00	10101	5133	1fj	1			R2
A76373	1	766		81	20OCT2000:00:00:00	10176	5133	1fj	2			R3
A1997	1	21		1	09OCT2000:00:00:00	1	5121	1pv	NA			NA
A76258	1	766		89	19OCT2000:00:00:00	10287	5133	1fj	NA			NA
A76803	1	766		81	26OCT2000:00:00:00	10548	5133	1fj	5			R2
A76771	1	766		81	25OCT2000:00:00:00	10168	5133	1fj	1			R2
A76781	1	766		81	24OCT2000:00:00:00	10236	5133	1fj	3			NA
A2105	1	21		1	27OCT2000:00:00:00	1	5121	1pv	NA			NA
A76795	1	766		81	24OCT2000:00:00:00	10127	5133	1fj	4			R4
A76934	1	766		81	30OCT2000:00:00:00	10243	5133	1fj	5			R3
A76939	1	766		81	30OCT2000:00:00:00	10610	5133	1fj	1			R5
A76975	1	766		81	30OCT2000:00:00:00	10203	5133	1fj	3			R3
A76941	1	766		81	27OCT2000:00:00:00	10651	5133	1fj	1			R5
A76944	1	766		81	27OCT2000:00:00:00	10108	5133	1fj	1			R2
A76946	1	766		81	30OCT2000:00:00:00	10367	5133	1fj	1			R1
A76808	1	766		89	24OCT2000:00:00:00	10287	5133	1fj	NA			NA
A75125	1	766		89	04OCT2000:00:00:00	10179	5133	1fj	NA			R7
A77119	1	766		81	27OCT2000:00:00:00	10592	5133	1fj	1			R3
A25185	1	766		81	28AUG2000:00:00:00	10185	5338	res	1			R5
A24965	1	766		81	07JUL2000:00:00:00	10136	5338	res	2			R4
A24985	1	766		81	17JUL2000:00:00:00	10660	5338	res	1			R4
A25250	1	766		81	08SEP2000:00:00:00	10490	5338	res	2			NA
A25152	1	766		81	17AUG2000:00:00:00	10091	5338	res	2			R3
A25251	1	766		81	13SEP2000:00:00:00	10595	5338	res	6			NA
A76695	1	772		88	26OCT2000:00:00:00	1	5131	1fj	NA			NA
A77333	1	766		81	02NOV2000:00:00:00	10306	5133	1fj	5			R3
A77287	1	766		81	31OCT2000:00:00:00	10610	5133	1fj	2			R5
A71703	1	766		81	22AUG2000:00:00:00	10657	5133	1fj	10			R6
A77440	1	766		81	03NOV2000:00:00:00	10306	5133	1fj	8			R3
A1294	1	21		1	28JUN2000:00:00:00	1	5121	1pv	NA			NA
A1299	1	210		79	28JUN2000:00:00:00	1	5126	1pv	NA			NA
A67583	1	766		81	26JUN2000:00:00:00	10239	5133	1fj	2			R6
A67600	1	766		81	29JUN2000:00:00:00	10009	5133	1fj	4			R3
A67601	1	766		81	27JUN2000:00:00:00	10166	5133	1fj	2			NA
A67603	1	766		81	29JUN2000:00:00:00	10279	5133	1fj	1			R6
A67594	1	766		81	27JUN2000:00:00:00	10647	5133	1fj	1			R8
A67555	1	766		81	27JUN2000:00:00:00	10252	5133	1fj	3			R3
A67572	1	766		81	28JUN2000:00:00:00	10220	5133	1fj	1			R3
A1302	1	21		1	29JUN2000:00:00:00	1	5121	1pv	NA			NA
A67733	1	766		81	28JUN2000:00:00:00	10388	5133	1fj	2			R1
A67773	1	766		81	30JUN2000:00:00:00	10429	5133	1fj	1			R3
A67788	1	766		81	03JUL2000:00:00:00	10572	5133	1fj	1			R3
A1343	1	21		1	06JUL2000:00:00:00	1	5121	1pv	NA			NA
A68043	1	766		81	06JUL2000:00:00:00	10621	5133	1fj	1			R1
A68054	1	766		81	06JUL2000:00:00:00	10138	5133	1fj	1			NA
A68556	1	766		81	13JUL2000:00:00:00	10532	5133	1fj	1			R4
A68520	1	766		81	10JUL2000:00:00:00	10142	5133	1fj	1			R5
A68547	1	766		81	11JUL2000:00:00:00	10180	5133	1fj	3			NA
A24450	1	766	camp	81	13MAR2000:00:00:00	10505	5337	res	4			NA
A24530	1	766		81	31MAR2000:00:00:00	10331	5338	res	1			R6
A24531	1	766		81	03APR2000:00:00:00	10156	5338	res	3			NA
A24533	1	766		81	31MAR2000:00:00:00	10165	5338	res	3			R5
A24434	1	766		81	13MAR2000:00:00:00	10486	5337	res	1			R8
A24461	1	766		81	20MAR2000:00:00:00	10304	5337	res	1			R7
A24524	1	766		81	30MAR2000:00:00:00	10223	5338	res	1			R8
A24746	1	766		81	17MAY2000:00:00:00	10242	5338	res	2			R7
A24588	1	766		81	14APR2000:00:00:00	10307	5338	res	2			R3
A24734	1	766		81	17MAY2000:00:00:00	10418	5338	res	1			R7
A24557	1	766		81	07APR2000:00:00:00	10659	5338	res	0			R3
A24610	1	766		81	20APR2000:00:00:00	10187	5338	res	1			R8
A24575	1	766		81	07APR2000:00:00:00	10307	5338	res	4			R3
A24558	1	766		81	07APR2000:00:00:00	10491	5338	res	2			NA
A68259	1	766		81	10JUL2000:00:00:00	10094	5133	1fj	4			R7
A68261	1	766		81	06JUL2000:00:00:00	10075	5133	1fj	1			R5
A68230	1	766		81	07JUL2000:00:00:00	10076	5133	1fj	3			R5
A65706	1	772		98	06JUN2000:00:00:00	1	5131	1fj	NA			NA
A68710	1	772		88	16JUL2000:00:00:00	1	5131	1fj	NA			NA
A68726	1	766		81	17JUL2000:00:00:00	10266	5133	1fj	2			R6
A1435	2	210		76	18JUL2000:00:00:00	1	5126	1pv	NA			NA
A1435	1	210		76	18JUL2000:00:00:00	1	5126	1pv	NA			NA
A69070	1	766		81	20JUL2000:00:00:00	10490	5133	1fj	1			NA
A69031	1	766		81	18JUL2000:00:00:00	10202	5133	1fj	3			R5
A69056	1	766		81	20JUL2000:00:00:00	10384	5133	1fj	2			R1
A69030	1	766		81	19JUL2000:00:00:00	10202	5133	1fj	2			R5
A69047	1	766		81	18JUL2000:00:00:00	10532	5133	1fj	2			R4
A69035	1	766		81	20JUL2000:00:00:00	10116	5133	1fj	3			NA
A24747	1	766		81	26MAY2000:00:00:00	10595	5338	res	5			NA
A24744	1	766		81	17MAY2000:00:00:00	10231	5338	res	1			R7
A24751	1	766		81	30MAY2000:00:00:00	10567	5338	res	2			R7
A24750	1	766		81	30MAY2000:00:00:00	10084	5338	res	1			R2
A24720	1	766		81	15MAY2000:00:00:00	10242	5338	res	1			R7
A24736	1	766		81	18MAY2000:00:00:00	10138	5338	res	2			NA
A24712	1	766		81	12MAY2000:00:00:00	10634	5338	res	1			R2
A24834	1	766		81	13JUN2000:00:00:00	10278	5338	res	2			R6
A24781	1	766		81	31MAY2000:00:00:00	10531	5338	res	5			R5
A24880	1	766		81	19JUN2000:00:00:00	10135	5338	res	1			R6
A24773	1	766		81	08JUN2000:00:00:00	10315	5338	res	8			NA
A69229	1	766		81	21JUL2000:00:00:00	10097	5133	1fj	1			NA
A69213	1	766		81	24JUL2000:00:00:00	10242	5133	1fj	2			R7
A69203	1	766		81	20JUL2000:00:00:00	10116	5133	1fj	5			NA
A1526	1	210		92	28JUL2000:00:00:00	1	5121	1pv	NA			NA
A69546	1	766		81	25JUL2000:00:00:00	10604	5133	1fj	2			R3
A69587	1	766		81	24JUL2000:00:00:00	10186	5133	1fj	2			R6
