Materialeart,Jnr,Dyrnr,Chrnr,Epi.nr,Prvdato,Resultat,region
Svaberprøve,B20873,0,10080,1,04/11/05,POS,R5
Svaberprøve,B20874,0,10084,1,07/10/04,POS,R2
Svaberprøve,B20875,0,10089,10,03/10/04,POS,NA
Svaberprøve,B20876,0,10101,1,01/10/06,NEG,R2
Svaberprøve,B20877,0,10116,1,01/09/06,NEG,NA
Svaberprøve,B20878,0,10116,2,01/09/06,NEG,NA
Svaberprøve,B20879,0,10116,3,01/06/06,NEG,NA
Svaberprøve,B20880,0,10116,4,01/06/06,NEG,NA
Svaberprøve,B20881,0,10116,5,01/06/06,NEG,NA
Svaberprøve,B20882,0,10116,6,01/05/06,NEG,NA
Svaberprøve,B20883,0,10117,3,01/10/06,NEG,R6
Svaberprøve,B20884,0,10117,4,01/10/06,POS,R6
Svaberprøve,B20885,0,10118,1,07/01/04,POS,R6
Svaberprøve,B20886,0,10118,1,01/03/06,NEG,R6
Svaberprøve,B20887,0,10118,2,07/01/04,POS,R6
Svaberprøve,B20888,0,10118,2,01/03/06,NEG,R6
Svaberprøve,B20889,0,10118,2,01/05/06,NEG,R6
Svaberprøve,B20890,0,10121,1,01/16/06,NEG,R8
Svaberprøve,B20891,0,10121,2,01/13/06,NEG,R8
Svaberprøve,B20892,0,10121,3,01/16/06,NEG,R8
Svaberprøve,B20893,0,10121,4,01/13/06,NEG,R8
Svaberprøve,B20894,0,10121,4,01/16/06,NEG,R8
Svaberprøve,B20895,0,10121,5,01/16/06,NEG,R8
Svaberprøve,B20896,0,10121,6,01/13/06,POS,R8
Svaberprøve,B20897,0,10121,7,01/12/06,NEG,R8
Svaberprøve,B20898,0,10138,1,04/06/05,POS,NA
Svaberprøve,B20899,0,10138,2,04/07/05,POS,NA
Svaberprøve,B20900,0,10143,1,04/12/05,POS,R3
Svaberprøve,B20901,0,10143,2,04/13/05,POS,R3
Svaberprøve,B20902,0,10143,3,04/13/05,POS,R3
Svaberprøve,B20903,0,10143,4,04/12/05,POS,R3
Svaberprøve,B20904,0,10143,5,04/11/05,POS,R3
Svaberprøve,B20905,0,10144,1,01/11/06,NEG,R2
Svaberprøve,B20906,0,10149,1,04/11/05,POS,R6
Svaberprøve,B20907,0,10151,1,01/03/06,NEG,R3
Svaberprøve,B20908,0,10151,2,01/03/06,NEG,R3
Svaberprøve,B20909,0,10159,2,01/05/06,NEG,NA
Svaberprøve,B20910,0,10159,3,01/05/06,NEG,NA
Svaberprøve,B20911,0,10159,10,01/05/06,NEG,NA
Svaberprøve,B20912,0,10214,1,04/25/05,POS,R5
Svaberprøve,B20913,0,10215,1,01/12/06,NEG,R8
Svaberprøve,B20914,0,10216,1,01/05/06,NEG,R5
Svaberprøve,B20915,0,10222,1,01/09/06,NEG,R2
Svaberprøve,B20916,0,10222,2,01/09/06,NEG,R2
Svaberprøve,B20917,0,10222,3,01/05/06,NEG,R2
Svaberprøve,B20918,0,10222,5,01/09/06,NEG,R2
Svaberprøve,B20919,0,10222,41,01/06/06,NEG,R2
Svaberprøve,B20920,0,10222,42,01/06/06,NEG,R2
Svaberprøve,B20921,0,10222,42,01/06/06,NEG,R2
Svaberprøve,B20922,0,10242,1,01/05/06,NEG,R7
Svaberprøve,B20923,0,10242,2,01/05/06,NEG,R7
Svaberprøve,B20924,0,10243,1,04/03/05,POS,R3
Svaberprøve,B20925,0,10243,2,04/04/05,POS,R3
Svaberprøve,B20926,0,10243,3,04/04/05,POS,R3
Svaberprøve,B20927,0,10243,4,04/02/05,POS,R3
Svaberprøve,B20928,0,10243,5,04/02/05,POS,R3
Svaberprøve,B20929,0,10243,5,04/03/05,POS,R3
Svaberprøve,B20930,0,10247,2,01/03/06,NEG,R2
Svaberprøve,B20931,0,10251,2,01/03/06,NEG,R2
Svaberprøve,B20932,0,10251,3,01/03/06,NEG,R2
Svaberprøve,B20933,0,10274,1,01/03/06,NEG,R6
Svaberprøve,B20934,0,10278,1,01/03/06,NEG,R6
Svaberprøve,B20935,0,10278,2,01/03/06,NEG,R6
Svaberprøve,B20936,0,10301,2,01/03/06,NEG,R4
Svaberprøve,B20937,0,10306,5,04/07/05,POS,R3
Svaberprøve,B20938,0,10306,6,04/06/05,POS,R3
Svaberprøve,B20939,0,10347,2,01/06/06,NEG,R2
Svaberprøve,B20940,0,10349,1,01/05/06,NEG,R2
Svaberprøve,B20941,0,10349,2,07/01/04,POS,R2
Svaberprøve,B20942,0,10359,1,01/09/06,NEG,R2
Svaberprøve,B20943,0,10379,2,01/03/06,NEG,R1
Svaberprøve,B20944,0,10395,1,01/11/06,NEG,R1
Svaberprøve,B20945,0,10395,1,01/12/06,NEG,R1
Svaberprøve,B20946,0,10395,1,01/13/06,NEG,R1
Svaberprøve,B20947,0,10395,2,01/12/06,NEG,R1
Svaberprøve,B20948,0,10398,1,07/10/04,POS,R1
Svaberprøve,B20949,0,10398,1,01/03/06,NEG,R1
Svaberprøve,B20950,0,10404,1,01/16/06,NEG,R1
Svaberprøve,B20951,0,10404,2,01/16/06,NEG,R1
Svaberprøve,B20952,0,10404,3,01/16/06,NEG,R1
Svaberprøve,B20953,0,10410,1,04/06/05,POS,R1
Svaberprøve,B20954,0,10416,2,01/16/06,NEG,R1
Svaberprøve,B20955,0,10416,2,01/16/06,NEG,R1
Svaberprøve,B20956,0,10416,3,01/13/06,NEG,R1
Svaberprøve,B20957,0,10419,1,01/11/06,NEG,R1
Svaberprøve,B20958,0,10419,2,01/11/06,NEG,R1
Svaberprøve,B20959,0,10434,1,01/11/06,NEG,R3
Svaberprøve,B20960,0,10434,2,01/10/06,NEG,R3
Svaberprøve,B20961,0,10434,3,01/11/06,NEG,R3
Svaberprøve,B20962,0,10434,4,01/10/06,NEG,R3
Svaberprøve,B20963,0,10434,5,01/11/06,NEG,R3
Svaberprøve,B20964,0,10450,1,01/10/06,NEG,R5
Svaberprøve,B20965,0,10453,1,01/11/06,NEG,R5
Svaberprøve,B20966,0,10502,6,04/06/05,POS,R2
Svaberprøve,B20967,0,10538,1,04/11/05,POS,NA
Svaberprøve,B20968,0,0,1,01/12/06,POS,NA
Svaberprøve,B20969,0,10590,1,01/05/06,POS,R6
Svaberprøve,B20970,0,10590,2,01/05/06,POS,R6
Svaberprøve,B20971,0,10590,3,01/05/06,NEG,R6
Svaberprøve,B20972,0,10610,1,01/11/06,NEG,R5
Svaberprøve,B20973,0,10610,2,01/11/06,NEG,R5
Svaberprøve,B20974,0,10610,3,01/10/06,POS,R5
Svaberprøve,B20975,0,10612,4,01/10/06,NEG,R5
Svaberprøve,B20976,0,10612,5,01/06/06,NEG,R5
Svaberprøve,B20977,0,10624,2,01/12/06,NEG,R5
Svaberprøve,B20978,0,10636,1,04/11/05,POS,R3
Svaberprøve,B20979,0,10652,2,01/03/06,NEG,R5
Svaberprøve,B13094,1,1,NA,01/10/05,NEG,NA
Svaberprøve,B7192,1,1,NA,01/15/03,NEG,NA
Svaberprøve,B7365,1,1,NA,01/28/03,NEG,NA
Svaberprøve,B7366,1,1,NA,01/28/03,NEG,NA
Svaberprøve,B14289,0,10009,1,03/15/03,NEG,R3
Svaberprøve,B14288,0,10009,1,01/20/03,NEG,R3
Svaberprøve,B14290,0,10009,1,05/20/03,NEG,R3
Svaberprøve,B14291,0,10009,2,03/15/03,NEG,R3
Svaberprøve,B14292,0,10009,2,05/21/03,NEG,R3
Svaberprøve,B14293,0,10009,3,01/21/03,POS,R3
Svaberprøve,B14294,0,10009,3,03/14/03,NEG,R3
Svaberprøve,B14295,0,10009,3,03/15/03,NEG,R3
Svaberprøve,B14296,0,10009,3,05/19/03,POS,R3
Svaberprøve,B14297,0,10009,4,01/21/03,POS,R3
Svaberprøve,B14298,0,10009,4,03/14/03,NEG,R3
Svaberprøve,B14299,0,10009,4,05/19/03,NEG,R3
Svaberprøve,B14300,0,10010,1,03/03/03,NEG,R2
Svaberprøve,B14301,0,10010,2,03/03/03,NEG,R2
Svaberprøve,B14302,0,10010,3,01/27/03,POS,R2
Svaberprøve,B14303,0,10010,3,03/11/03,NEG,R2
Svaberprøve,B14304,0,10010,3,04/24/03,POS,R2
Svaberprøve,B14305,0,10011,1,01/22/03,NEG,R6
Svaberprøve,B14306,0,10011,1,03/14/03,NEG,R6
Svaberprøve,B14307,0,10011,1,05/12/03,NEG,R6
Svaberprøve,B14308,0,10045,1,02/05/03,NEG,R5
Svaberprøve,B14309,0,10045,1,03/25/03,NEG,R5
Svaberprøve,B14310,0,10045,1,05/15/03,NEG,R5
Svaberprøve,B14311,0,0,12,05/12/03,NEG,NA
Svaberprøve,B14312,0,0,12,05/12/03,NEG,NA
Svaberprøve,B14313,0,10075,1,01/17/03,NEG,R5
Svaberprøve,B14314,0,10075,1,03/05/03,NEG,R5
Svaberprøve,B14315,0,10075,1,04/28/03,NEG,R5
Svaberprøve,B14316,0,10075,2,01/17/03,NEG,R5
Svaberprøve,B14317,0,10075,2,03/06/03,NEG,R5
Svaberprøve,B14318,0,10075,2,04/28/03,NEG,R5
Svaberprøve,B14319,0,10080,1,01/02/03,NEG,R5
Svaberprøve,B14320,0,10080,1,02/21/03,NEG,R5
Svaberprøve,B14321,0,10080,1,04/08/03,NEG,R5
Svaberprøve,B14322,0,10080,3,01/02/03,NEG,R5
Svaberprøve,B14323,0,10080,3,02/20/03,NEG,R5
Svaberprøve,B14324,0,10080,3,04/09/03,NEG,R5
Svaberprøve,B14325,0,10081,4,01/02/03,NEG,R5
Svaberprøve,B14326,0,10081,4,02/20/03,NEG,R5
Svaberprøve,B14327,0,10081,4,04/09/03,NEG,R5
Svaberprøve,B14328,0,10081,5,01/02/03,NEG,R5
Svaberprøve,B14329,0,10081,5,02/20/03,NEG,R5
Svaberprøve,B14330,0,10081,5,04/09/03,NEG,R5
Svaberprøve,B14331,0,10081,6,01/03/03,NEG,R5
Svaberprøve,B14332,0,10081,6,02/21/03,NEG,R5
Svaberprøve,B14333,0,10081,6,04/10/03,NEG,R5
Svaberprøve,B14334,0,10084,1,02/04/03,NEG,R2
Svaberprøve,B14335,0,10084,1,03/27/03,NEG,R2
Svaberprøve,B14336,0,10084,1,05/24/03,POS,R2
Svaberprøve,B14337,0,10084,2,02/04/03,NEG,R2
Svaberprøve,B14338,0,10084,2,03/28/03,NEG,R2
Svaberprøve,B14339,0,10084,2,05/24/03,POS,R2
Svaberprøve,B14340,0,10084,3,02/03/03,NEG,R2
Svaberprøve,B14341,0,10084,3,03/27/03,NEG,R2
Svaberprøve,B14342,0,10084,3,05/23/03,NEG,R2
Svaberprøve,B14343,0,10089,1,01/22/03,NEG,NA
Svaberprøve,B14344,0,10089,1,05/13/03,NEG,NA
Svaberprøve,B14345,0,10089,1,03/13/03,NEG,NA
Svaberprøve,B14346,0,10089,2,01/22/03,NEG,NA
Svaberprøve,B14347,0,10089,2,05/13/03,NEG,NA
Svaberprøve,B14348,0,10089,2,03/13/03,NEG,NA
Svaberprøve,B14349,0,10089,3,01/23/03,NEG,NA
Svaberprøve,B14350,0,10089,3,05/14/03,NEG,NA
Svaberprøve,B14351,0,10089,3,03/13/03,NEG,NA
Svaberprøve,B14352,0,10089,4,01/23/03,NEG,NA
Svaberprøve,B14353,0,10089,4,05/14/03,NEG,NA
Svaberprøve,B14354,0,10089,4,03/12/03,NEG,NA
Svaberprøve,B14355,0,10089,4,03/13/03,NEG,NA
Svaberprøve,B14356,0,10089,5,01/23/03,NEG,NA
Svaberprøve,B14357,0,10089,5,03/14/03,NEG,NA
Svaberprøve,B14358,0,10089,5,05/07/03,NEG,NA
Svaberprøve,B14359,0,10089,6,01/22/03,NEG,NA
Svaberprøve,B14360,0,10089,6,01/23/03,NEG,NA
Svaberprøve,B14361,0,10089,6,03/14/03,NEG,NA
Svaberprøve,B14362,0,10089,6,05/07/03,NEG,NA
Svaberprøve,B14363,0,10089,7,01/24/03,NEG,NA
Svaberprøve,B14364,0,10089,7,03/19/03,NEG,NA
Svaberprøve,B14365,0,10089,7,05/07/03,NEG,NA
Svaberprøve,B14366,0,10089,7,05/09/03,NEG,NA
Svaberprøve,B14367,0,10089,8,01/24/03,NEG,NA
Svaberprøve,B14368,0,10089,8,03/20/03,POS,NA
Svaberprøve,B14369,0,10089,8,03/21/03,NEG,NA
Svaberprøve,B14370,0,10089,8,05/08/03,NEG,NA
Svaberprøve,B14371,0,10089,9,03/20/03,POS,NA
Svaberprøve,B14372,0,10089,9,01/21/03,POS,NA
Svaberprøve,B14373,0,10089,9,05/13/03,NEG,NA
Svaberprøve,B14374,0,10089,10,01/24/03,POS,NA
Svaberprøve,B14375,0,10089,10,03/21/03,POS,NA
Svaberprøve,B14376,0,10089,10,05/13/03,NEG,NA
Svaberprøve,B14377,0,10089,11,01/24/03,POS,NA
Svaberprøve,B14378,0,10089,11,01/28/03,POS,NA
Svaberprøve,B14379,0,10089,11,01/21/03,POS,NA
Svaberprøve,B14380,0,10089,11,03/18/03,POS,NA
Svaberprøve,B14381,0,10089,11,05/13/03,NEG,NA
Svaberprøve,B14382,0,10089,12,01/28/03,POS,NA
Svaberprøve,B14383,0,10089,12,01/21/03,POS,NA
Svaberprøve,B14384,0,10089,12,03/18/03,POS,NA
Svaberprøve,B14385,0,10089,12,05/14/03,NEG,NA
Svaberprøve,B14386,0,10089,13,01/27/03,POS,NA
Svaberprøve,B14387,0,10089,13,01/21/03,POS,NA
Svaberprøve,B14388,0,10089,13,03/21/03,NEG,NA
Svaberprøve,B14389,0,10089,13,05/14/03,NEG,NA
Svaberprøve,B14390,0,10089,14,01/28/03,POS,NA
Svaberprøve,B14391,0,10089,14,01/21/03,NEG,NA
Svaberprøve,B14392,0,10089,14,03/21/03,NEG,NA
Svaberprøve,B14393,0,10089,14,05/14/03,POS,NA
Svaberprøve,B14394,0,10089,15,01/28/03,POS,NA
Svaberprøve,B14395,0,10089,15,03/25/03,NEG,NA
Svaberprøve,B14396,0,10089,15,05/15/03,POS,NA
Svaberprøve,B14397,0,10089,16,01/28/03,NEG,NA
Svaberprøve,B14398,0,10089,16,03/25/03,POS,NA
Svaberprøve,B14399,0,10089,16,05/15/03,POS,NA
Svaberprøve,B14400,0,10091,1,03/27/03,NEG,R3
Svaberprøve,B14401,0,10091,1,05/19/03,NEG,R3
Svaberprøve,B14402,0,10091,1,05/22/03,NEG,R3
Svaberprøve,B14403,0,10091,2,03/27/03,NEG,R3
Svaberprøve,B14404,0,10091,2,05/19/03,NEG,R3
Svaberprøve,B14405,0,10091,2,05/22/03,NEG,R3
Svaberprøve,B14406,0,10091,2,05/23/03,NEG,R3
Svaberprøve,B14407,0,10094,2,04/16/03,NEG,R7
Svaberprøve,B14408,0,10094,2,04/22/03,NEG,R7
Svaberprøve,B14409,0,10094,3,04/16/03,NEG,R7
Svaberprøve,B14410,0,10094,3,04/22/03,NEG,R7
Svaberprøve,B14411,0,10094,4,04/22/03,NEG,R7
Svaberprøve,B14412,0,10094,4,04/16/03,NEG,R7
Svaberprøve,B14413,0,10094,4,04/22/03,NEG,R7
Svaberprøve,B14414,0,10096,3,02/18/03,NEG,R3
Svaberprøve,B14415,0,10096,3,04/11/03,NEG,R3
Svaberprøve,B14416,0,10098,1,04/11/03,NEG,R3
Svaberprøve,B14417,0,10098,1,04/16/03,NEG,R3
Svaberprøve,B14418,0,10101,1,02/03/03,NEG,R2
Svaberprøve,B14419,0,10101,1,04/01/03,NEG,R2
Svaberprøve,B14420,0,10101,1,05/23/03,NEG,R2
Svaberprøve,B14421,0,10102,1,02/05/03,NEG,R6
Svaberprøve,B14422,0,10102,1,03/28/03,NEG,R6
Svaberprøve,B14423,0,10102,1,05/21/03,NEG,R6
Svaberprøve,B14424,0,10102,2,02/05/03,NEG,R6
Svaberprøve,B14425,0,10102,2,03/28/03,NEG,R6
Svaberprøve,B14426,0,10102,2,05/21/03,NEG,R6
Svaberprøve,B14427,0,10103,1,01/10/03,NEG,NA
Svaberprøve,B14428,0,10103,1,02/26/03,NEG,NA
Svaberprøve,B14429,0,10103,1,04/16/03,NEG,NA
Svaberprøve,B14430,0,10103,2,01/09/03,NEG,NA
Svaberprøve,B14431,0,10103,2,02/26/03,NEG,NA
Svaberprøve,B14432,0,10103,2,04/16/03,NEG,NA
Svaberprøve,B14433,0,10106,2,02/07/03,NEG,R3
Svaberprøve,B14434,0,10106,2,03/31/03,NEG,R3
Svaberprøve,B14435,0,10107,1,04/08/03,NEG,R3
Svaberprøve,B14436,0,10107,2,04/08/03,NEG,R3
Svaberprøve,B14437,0,10107,3,04/14/03,NEG,R3
Svaberprøve,B14438,0,10107,3,04/15/03,NEG,R3
Svaberprøve,B14439,0,0,1,01/20/03,NEG,NA
Svaberprøve,B14440,0,10108,1,03/20/03,NEG,R2
Svaberprøve,B14441,0,10108,1,05/16/03,NEG,R2
Svaberprøve,B14442,0,10116,1,01/14/03,POS,NA
Svaberprøve,B14443,0,10116,1,03/07/03,NEG,NA
Svaberprøve,B14444,0,10116,1,03/08/03,NEG,NA
Svaberprøve,B14445,0,10116,1,05/08/03,NEG,NA
Svaberprøve,B14446,0,10116,1,05/09/03,NEG,NA
Svaberprøve,B14447,0,10116,1,05/10/03,NEG,NA
Svaberprøve,B14448,0,10116,2,01/15/03,NEG,NA
Svaberprøve,B14449,0,10116,2,03/07/03,NEG,NA
Svaberprøve,B14450,0,10116,2,05/09/03,NEG,NA
Svaberprøve,B14451,0,10116,3,01/15/03,NEG,NA
Svaberprøve,B14452,0,10116,3,03/06/03,NEG,NA
Svaberprøve,B14453,0,10116,3,03/07/03,NEG,NA
Svaberprøve,B14454,0,10116,3,05/09/03,NEG,NA
Svaberprøve,B14455,0,10116,4,01/14/03,POS,NA
Svaberprøve,B14456,0,10116,4,01/15/03,NEG,NA
Svaberprøve,B14457,0,10116,4,01/16/03,NEG,NA
Svaberprøve,B14458,0,10116,4,03/06/03,NEG,NA
Svaberprøve,B14459,0,10116,4,05/08/03,NEG,NA
Svaberprøve,B14460,0,10116,5,01/16/03,NEG,NA
Svaberprøve,B14461,0,10116,5,03/05/03,NEG,NA
Svaberprøve,B14462,0,10116,5,05/08/03,NEG,NA
Svaberprøve,B14463,0,10116,6,01/16/03,NEG,NA
Svaberprøve,B14464,0,10116,6,03/05/03,NEG,NA
Svaberprøve,B14465,0,10116,6,05/07/03,NEG,NA
Svaberprøve,B14466,0,10116,6,05/08/03,NEG,NA
Svaberprøve,B14467,0,10117,3,01/07/03,NEG,R6
Svaberprøve,B14468,0,10117,3,03/03/03,NEG,R6
Svaberprøve,B14469,0,10117,3,04/29/03,NEG,R6
Svaberprøve,B14470,0,10117,4,01/07/03,NEG,R6
Svaberprøve,B14471,0,10117,4,03/04/03,NEG,R6
Svaberprøve,B14472,0,10117,4,04/29/03,NEG,R6
Svaberprøve,B14473,0,10118,1,01/30/03,NEG,R6
Svaberprøve,B14474,0,10118,1,03/26/03,NEG,R6
Svaberprøve,B14475,0,10118,1,05/21/03,NEG,R6
Svaberprøve,B14476,0,10118,2,01/31/03,NEG,R6
Svaberprøve,B14477,0,10118,2,03/26/03,NEG,R6
Svaberprøve,B14478,0,10118,2,05/22/03,NEG,R6
Svaberprøve,B14479,0,10119,1,01/07/03,NEG,R2
Svaberprøve,B14480,0,10119,1,02/28/03,NEG,R2
Svaberprøve,B14481,0,10119,1,04/28/03,NEG,R2
Svaberprøve,B14482,0,10119,2,01/08/03,NEG,R2
Svaberprøve,B14483,0,10119,2,03/01/03,NEG,R2
Svaberprøve,B14484,0,10119,2,04/28/03,NEG,R2
Svaberprøve,B14485,0,10119,3,01/08/03,NEG,R2
Svaberprøve,B14486,0,10119,3,03/01/03,NEG,R2
Svaberprøve,B14487,0,10119,3,04/29/03,NEG,R2
Svaberprøve,B14488,0,10121,1,02/06/03,NEG,R8
Svaberprøve,B14489,0,10121,1,03/31/03,NEG,R8
Svaberprøve,B14490,0,10121,1,05/28/03,NEG,R8
Svaberprøve,B14491,0,10121,2,02/06/03,NEG,R8
Svaberprøve,B14492,0,10121,2,03/28/03,NEG,R8
Svaberprøve,B14493,0,10121,2,05/28/03,NEG,R8
Svaberprøve,B14494,0,10121,3,02/05/03,NEG,R8
Svaberprøve,B14495,0,10121,3,03/28/03,NEG,R8
Svaberprøve,B14496,0,10121,3,05/26/03,NEG,R8
Svaberprøve,B14497,0,10121,4,02/04/03,NEG,R8
Svaberprøve,B14498,0,10121,4,04/02/03,NEG,R8
Svaberprøve,B14499,0,10121,4,05/28/03,NEG,R8
Svaberprøve,B14500,0,10121,5,02/07/03,NEG,R8
Svaberprøve,B14501,0,10121,5,04/01/03,NEG,R8
Svaberprøve,B14502,0,10121,5,05/28/03,NEG,R8
Svaberprøve,B14503,0,10121,6,02/06/03,NEG,R8
Svaberprøve,B14504,0,10121,6,04/01/03,NEG,R8
Svaberprøve,B14505,0,10121,6,05/27/03,NEG,R8
Svaberprøve,B14506,0,10121,7,02/05/03,NEG,R8
Svaberprøve,B14507,0,10121,7,03/31/03,NEG,R8
Svaberprøve,B14508,0,10121,7,05/26/03,NEG,R8
Svaberprøve,B14509,0,10125,1,01/16/03,NEG,R5
Svaberprøve,B14510,0,10125,1,03/14/03,NEG,R5
Svaberprøve,B14511,0,10125,1,05/07/03,NEG,R5
Svaberprøve,B14512,0,10125,2,01/16/03,NEG,R5
Svaberprøve,B14513,0,10125,2,03/14/03,NEG,R5
Svaberprøve,B14514,0,10125,2,05/07/03,NEG,R5
Svaberprøve,B14515,0,10131,1,03/20/03,NEG,R3
Svaberprøve,B14516,0,10131,1,05/12/03,NEG,R3
Svaberprøve,B14517,0,10131,1,05/15/03,NEG,R3
Svaberprøve,B14518,0,10131,2,03/20/03,NEG,R3
Svaberprøve,B14519,0,10131,2,05/12/03,NEG,R3
Svaberprøve,B14520,0,10131,2,05/14/03,NEG,R3
Svaberprøve,B14521,0,10131,3,03/20/03,NEG,R3
Svaberprøve,B14522,0,10131,3,05/12/03,NEG,R3
Svaberprøve,B14523,0,10131,3,05/15/03,NEG,R3
Svaberprøve,B14524,0,10131,4,03/20/03,NEG,R3
Svaberprøve,B14525,0,10131,4,05/12/03,NEG,R3
Svaberprøve,B14526,0,10131,4,05/15/03,NEG,R3
Svaberprøve,B14527,0,10132,1,02/11/03,NEG,R1
Svaberprøve,B14528,0,10132,1,04/05/03,NEG,R1
Svaberprøve,B14529,0,10132,2,02/11/03,NEG,R1
Svaberprøve,B14530,0,10132,2,04/04/03,NEG,R1
Svaberprøve,B14531,0,10133,1,02/14/03,NEG,R5
Svaberprøve,B14532,0,10133,1,04/08/03,NEG,R5
Svaberprøve,B14533,0,10138,1,01/07/03,NEG,NA
Svaberprøve,B14534,0,10138,1,02/24/03,NEG,NA
Svaberprøve,B14535,0,10138,1,04/25/03,NEG,NA
Svaberprøve,B14536,0,10138,2,01/06/03,NEG,NA
Svaberprøve,B14537,0,10138,2,02/24/03,NEG,NA
Svaberprøve,B14538,0,10138,2,04/25/03,NEG,NA
Svaberprøve,B14539,0,10143,1,01/03/03,POS,R3
Svaberprøve,B14540,0,10143,1,02/27/03,NEG,R3
Svaberprøve,B14541,0,10143,1,04/24/03,NEG,R3
Svaberprøve,B14542,0,10143,2,01/03/03,POS,R3
Svaberprøve,B14543,0,10143,2,02/26/03,NEG,R3
Svaberprøve,B14544,0,10143,2,02/27/03,NEG,R3
Svaberprøve,B14545,0,10143,2,04/25/03,NEG,R3
Svaberprøve,B14546,0,10143,3,02/26/03,NEG,R3
Svaberprøve,B14547,0,10143,3,04/25/03,NEG,R3
Svaberprøve,B14548,0,10143,4,01/02/03,NEG,R3
Svaberprøve,B14549,0,10143,4,01/03/03,NEG,R3
Svaberprøve,B14550,0,10143,4,02/26/03,NEG,R3
Svaberprøve,B14551,0,10143,4,04/24/03,NEG,R3
Svaberprøve,B14552,0,10143,5,01/03/03,POS,R3
Svaberprøve,B14553,0,10143,5,02/25/03,NEG,R3
Svaberprøve,B14554,0,10143,5,04/24/03,NEG,R3
Svaberprøve,B14555,0,10144,1,03/10/03,NEG,R2
Svaberprøve,B14556,0,10144,1,05/06/03,NEG,R2
Svaberprøve,B14557,0,10144,1,05/08/03,NEG,R2
Svaberprøve,B14558,0,10146,1,04/09/03,NEG,R3
Svaberprøve,B14559,0,10146,2,04/09/03,NEG,R3
Svaberprøve,B14560,0,10149,1,04/01/03,NEG,R6
Svaberprøve,B14561,0,10149,1,01/03/03,NEG,R6
Svaberprøve,B14562,0,10149,1,02/18/03,NEG,R6
Svaberprøve,B14563,0,10149,1,05/21/03,NEG,R6
Svaberprøve,B14564,0,10149,2,04/01/03,NEG,R6
Svaberprøve,B14565,0,10149,2,01/03/03,NEG,R6
Svaberprøve,B14566,0,10149,2,02/18/03,NEG,R6
Svaberprøve,B14567,0,10149,2,05/20/03,NEG,R6
Svaberprøve,B14568,0,10151,1,03/14/03,NEG,R3
Svaberprøve,B14569,0,10151,1,05/07/03,NEG,R3
Svaberprøve,B14570,0,10151,2,03/14/03,NEG,R3
Svaberprøve,B14571,0,10151,2,05/08/03,NEG,R3
Svaberprøve,B14572,0,10152,1,01/18/03,NEG,R2
Svaberprøve,B14573,0,10152,1,03/10/03,NEG,R2
Svaberprøve,B14574,0,10152,1,05/05/03,NEG,R2
Svaberprøve,B14575,0,10152,2,01/18/03,NEG,R2
Svaberprøve,B14576,0,10152,2,03/11/03,NEG,R2
Svaberprøve,B14577,0,10152,2,05/06/03,NEG,R2
Svaberprøve,B14578,0,10152,3,01/20/03,POS,R2
Svaberprøve,B14579,0,10152,3,03/12/03,NEG,R2
Svaberprøve,B14580,0,10152,3,05/06/03,NEG,R2
Svaberprøve,B14581,0,10154,1,03/24/03,NEG,R1
Svaberprøve,B14582,0,10154,1,05/20/03,NEG,R1
Svaberprøve,B14583,0,10154,1,01/31/03,NEG,R1
Svaberprøve,B14584,0,10154,2,03/25/03,NEG,R1
Svaberprøve,B14585,0,10154,2,05/20/03,NEG,R1
Svaberprøve,B14586,0,10154,2,01/31/03,POS,R1
Svaberprøve,B14587,0,10154,3,03/24/03,NEG,R1
Svaberprøve,B14588,0,10154,3,05/20/03,NEG,R1
Svaberprøve,B14589,0,10154,3,01/31/03,NEG,R1
Svaberprøve,B14590,0,10159,2,02/10/03,POS,NA
Svaberprøve,B14591,0,10159,2,04/07/03,POS,NA
Svaberprøve,B14592,0,10159,3,02/10/03,POS,NA
Svaberprøve,B14593,0,10159,3,04/08/03,POS,NA
Svaberprøve,B14594,0,10159,10,02/11/03,NEG,NA
Svaberprøve,B14595,0,10159,10,04/07/03,POS,NA
Svaberprøve,B14596,0,10160,2,02/07/03,NEG,R8
Svaberprøve,B14597,0,10160,2,04/04/03,NEG,R8
Svaberprøve,B14598,0,10161,2,02/05/03,NEG,R1
Svaberprøve,B14599,0,10161,2,03/26/03,NEG,R1
Svaberprøve,B14600,0,10161,2,05/19/03,NEG,R1
Svaberprøve,B14601,0,10161,3,02/05/03,NEG,R1
Svaberprøve,B14602,0,10161,3,03/26/03,NEG,R1
Svaberprøve,B14603,0,10161,3,05/19/03,NEG,R1
Svaberprøve,B14604,0,10166,2,02/07/03,NEG,NA
Svaberprøve,B14605,0,10166,2,04/03/03,NEG,NA
Svaberprøve,B14606,0,10166,2,05/29/03,NEG,NA
Svaberprøve,B14607,0,10166,3,02/07/03,NEG,NA
Svaberprøve,B14608,0,10166,3,04/03/03,NEG,NA
Svaberprøve,B14609,0,10166,3,05/29/03,NEG,NA
Svaberprøve,B14610,0,10168,1,01/30/03,NEG,R2
Svaberprøve,B14611,0,10168,1,03/25/03,NEG,R2
Svaberprøve,B14612,0,10168,1,05/22/03,NEG,R2
Svaberprøve,B14613,0,10168,2,01/30/03,NEG,R2
Svaberprøve,B14614,0,10168,2,03/25/03,NEG,R2
